customer_id,acquisition_channel,signup_month,cac
2900,Referral,2024-08-01,74.55
2901,Outbound,2024-08-01,589.47
2902,Outbound,2024-08-01,782.62
2903,Outbound,2024-08-01,305.48
2904,Partners,2024-08-01,424.92
2905,Outbound,2024-08-01,889.62
2906,Outbound,2024-08-01,357.63
2907,Content,2024-08-01,91.54
2908,Partners,2024-08-01,357.69
2909,Outbound,2024-08-01,542.4
2910,Paid Search,2024-08-01,358.66
2911,Referral,2024-08-01,193.18
2912,Content,2024-08-01,298.06
2913,Paid Search,2024-08-01,545.96
2914,Content,2024-08-01,223.7
2915,Referral,2024-08-01,67.49
2916,Paid Search,2024-08-01,467.52
2917,Partners,2024-08-01,355.4
2918,Partners,2024-08-01,392.8
2919,Paid Search,2024-08-01,272.44
2920,Content,2024-08-01,234.6
2921,Referral,2024-08-01,64.92
2922,Paid Search,2024-08-01,544.88
2923,Partners,2024-08-01,434.5
2924,Paid Search,2024-08-01,526.99
2925,Partners,2024-08-01,331.62
2926,Partners,2024-08-01,436.59
2927,Paid Search,2024-08-01,282.99
2928,Paid Search,2024-08-01,439.64
2929,Outbound,2024-08-01,568.34
2930,Referral,2024-08-01,69.32
2931,Outbound,2024-08-01,352.69
2932,Referral,2024-08-01,55.25
2933,Paid Search,2024-08-01,345.42
2934,Partners,2024-08-01,491.99
2935,Paid Search,2024-08-01,218.47
2936,Partners,2024-08-01,252.69
2937,Partners,2024-08-01,351.98
2938,Referral,2024-08-01,197.9
2939,Referral,2024-08-01,126.59
2940,Paid Search,2024-08-01,217.89
2941,Paid Search,2024-08-01,319.88
2942,Outbound,2024-08-01,661.29
2943,Outbound,2024-08-01,466.44
2944,Partners,2024-08-01,342.45
2945,Referral,2024-08-01,185.55
2946,Content,2024-08-01,287.84
2947,Content,2024-08-01,111.51
2948,Outbound,2024-08-01,739.6
2949,Outbound,2024-08-01,638.19
2950,Partners,2024-08-01,296.89
2951,Outbound,2024-08-01,772.67
2952,Content,2024-08-01,212.79
2953,Paid Search,2024-08-01,412.59
2954,Partners,2024-08-01,265.28
2955,Paid Search,2024-08-01,333.41
2956,Referral,2024-08-01,169.71
2957,Referral,2024-08-01,106.57
2958,Outbound,2024-08-01,363.0
2959,Paid Search,2024-08-01,491.33
2960,Referral,2024-08-01,171.02
2961,Paid Search,2024-08-01,480.18
2962,Referral,2024-08-01,141.12
2963,Paid Search,2024-08-01,578.6
2964,Content,2024-08-01,257.34
2965,Partners,2024-08-01,458.71
2966,Content,2024-08-01,108.07
2967,Paid Search,2024-08-01,485.29
2968,Outbound,2024-08-01,640.54
2969,Referral,2024-08-01,158.81
2970,Referral,2024-08-01,87.37
2971,Partners,2024-08-01,310.23
2972,Content,2024-08-01,255.66
2973,Partners,2024-08-01,483.42
2974,Partners,2024-08-01,458.49
2975,Outbound,2024-08-01,814.75
2976,Referral,2024-08-01,96.91
2977,Paid Search,2024-08-01,230.68
2978,Outbound,2024-08-01,399.07
2979,Paid Search,2024-08-01,314.34
2980,Content,2024-08-01,82.35
2981,Content,2024-08-01,285.14
2982,Outbound,2024-08-01,609.01
2983,Partners,2024-08-01,291.92
2984,Partners,2024-08-01,440.99
2985,Paid Search,2024-08-01,481.04
2986,Referral,2024-08-01,160.85
2987,Partners,2024-08-01,164.82
2988,Content,2024-08-01,228.39
2989,Partners,2024-08-01,211.18
2990,Referral,2024-08-01,127.05
2991,Paid Search,2024-08-01,351.64
2992,Referral,2024-08-01,100.69
2993,Outbound,2024-08-01,810.47
2994,Paid Search,2024-08-01,393.25
2995,Referral,2024-08-01,160.7
2996,Partners,2024-08-01,473.07
2997,Partners,2024-08-01,162.4
2998,Content,2024-08-01,266.64
2999,Paid Search,2024-08-01,446.21
3000,Referral,2024-08-01,66.07
3001,Referral,2024-08-01,77.92
3002,Referral,2024-08-01,114.62
3003,Outbound,2024-08-01,608.59
3004,Outbound,2024-08-01,847.87
3005,Paid Search,2024-08-01,462.65
3006,Outbound,2024-08-01,524.59
3007,Referral,2024-08-01,77.33
3008,Referral,2024-08-01,115.79
3009,Content,2024-08-01,157.82
3010,Content,2024-08-01,274.39
3011,Outbound,2024-08-01,470.94
3012,Outbound,2024-08-01,746.35
3013,Paid Search,2024-08-01,279.6
3014,Content,2024-08-01,296.24
3015,Paid Search,2024-08-01,420.05
3016,Outbound,2024-08-01,758.64
3017,Content,2024-08-01,283.18
3018,Content,2024-08-01,290.69
3019,Paid Search,2024-08-01,337.65
3020,Paid Search,2024-08-01,294.6
3021,Referral,2024-08-01,139.56
3022,Paid Search,2024-08-01,315.79
3023,Content,2024-08-01,174.37
3024,Partners,2024-08-01,328.93
3025,Outbound,2024-08-01,369.01
3026,Referral,2024-08-01,87.1
3027,Content,2024-08-01,235.42
3028,Paid Search,2024-08-01,400.93
3029,Outbound,2024-08-01,812.92
3030,Outbound,2024-08-01,379.38
3031,Paid Search,2024-08-01,276.87
3032,Outbound,2024-08-01,669.88
3033,Paid Search,2024-08-01,352.14
3034,Partners,2024-08-01,371.66
3035,Outbound,2024-08-01,555.65
3036,Paid Search,2024-08-01,457.55
3037,Referral,2024-08-01,104.54
3038,Referral,2024-08-01,87.05
3039,Paid Search,2024-08-01,200.21
3040,Referral,2024-08-01,120.81
3041,Partners,2024-08-01,214.69
3042,Content,2024-08-01,146.96
3043,Paid Search,2024-08-01,473.18
3044,Outbound,2024-08-01,744.78
3045,Referral,2024-08-01,138.34
3046,Partners,2024-08-01,377.59
3047,Outbound,2024-08-01,352.34
3048,Paid Search,2024-08-01,497.03
3049,Paid Search,2024-08-01,587.33
3050,Outbound,2024-08-01,567.46
3051,Paid Search,2024-08-01,418.63
3052,Referral,2024-08-01,121.13
3053,Outbound,2024-08-01,392.2
3054,Outbound,2024-08-01,630.3
3055,Referral,2024-08-01,163.9
3056,Partners,2024-08-01,463.22
3057,Content,2024-08-01,105.83
3058,Content,2024-08-01,172.18
3059,Partners,2024-08-01,208.43
3060,Referral,2024-08-01,69.34
3061,Paid Search,2024-08-01,224.32
3062,Outbound,2024-08-01,538.5
3063,Partners,2024-08-01,490.04
3064,Outbound,2024-08-01,605.57
3065,Partners,2024-08-01,290.3
3066,Referral,2024-08-01,50.54
3067,Partners,2024-08-01,393.85
3068,Partners,2024-08-01,397.71
3069,Partners,2024-08-01,448.37
3070,Referral,2024-08-01,132.82
3071,Outbound,2024-08-01,620.14
3072,Referral,2024-08-01,72.22
3073,Referral,2024-08-01,90.57
3074,Paid Search,2024-08-01,299.6
3075,Outbound,2024-08-01,300.84
3076,Referral,2024-08-01,195.83
3077,Referral,2024-08-01,155.82
3078,Partners,2024-08-01,196.76
3079,Partners,2024-09-01,494.84
3080,Paid Search,2024-09-01,287.71
3081,Referral,2024-09-01,195.74
3082,Partners,2024-09-01,453.79
3083,Partners,2024-09-01,411.02
3084,Content,2024-09-01,136.62
3085,Partners,2024-09-01,435.9
3086,Outbound,2024-09-01,422.35
3087,Content,2024-09-01,130.98
3088,Content,2024-09-01,278.48
3089,Paid Search,2024-09-01,383.76
3090,Outbound,2024-09-01,594.31
3091,Outbound,2024-09-01,312.63
3092,Outbound,2024-09-01,790.5
3093,Partners,2024-09-01,200.23
3094,Content,2024-09-01,280.01
3095,Content,2024-09-01,195.89
3096,Paid Search,2024-09-01,351.15
3097,Paid Search,2024-09-01,205.42
3098,Paid Search,2024-09-01,508.05
3099,Referral,2024-09-01,144.11
3100,Paid Search,2024-09-01,203.76
3101,Paid Search,2024-09-01,527.3
3102,Paid Search,2024-09-01,392.17
3103,Partners,2024-09-01,435.41
3104,Referral,2024-09-01,73.18
3105,Paid Search,2024-09-01,306.98
3106,Partners,2024-09-01,438.72
3107,Paid Search,2024-09-01,241.03
3108,Content,2024-09-01,280.68
3109,Paid Search,2024-09-01,354.15
3110,Referral,2024-09-01,83.88
3111,Content,2024-09-01,237.27
3112,Paid Search,2024-09-01,596.31
3113,Outbound,2024-09-01,873.51
3114,Referral,2024-09-01,100.06
3115,Referral,2024-09-01,187.98
3116,Paid Search,2024-09-01,271.23
3117,Partners,2024-09-01,213.48
3118,Content,2024-09-01,226.8
3119,Referral,2024-09-01,93.05
3120,Paid Search,2024-09-01,399.7
3121,Referral,2024-09-01,171.61
3122,Paid Search,2024-09-01,544.69
3123,Outbound,2024-09-01,387.95
3124,Outbound,2024-09-01,732.81
3125,Content,2024-09-01,104.9
3126,Content,2024-09-01,141.26
3127,Paid Search,2024-09-01,251.01
3128,Content,2024-09-01,188.73
3129,Content,2024-09-01,171.07
3130,Referral,2024-09-01,191.6
3131,Outbound,2024-09-01,629.6
3132,Partners,2024-09-01,336.37
3133,Outbound,2024-09-01,648.58
3134,Content,2024-09-01,250.85
3135,Outbound,2024-09-01,441.12
3136,Paid Search,2024-09-01,540.24
3137,Referral,2024-09-01,193.64
3138,Paid Search,2024-09-01,339.74
3139,Outbound,2024-09-01,386.48
3140,Partners,2024-09-01,469.53
3141,Outbound,2024-09-01,434.75
3142,Outbound,2024-09-01,717.47
3143,Outbound,2024-09-01,315.81
3144,Content,2024-09-01,234.31
3145,Partners,2024-09-01,443.1
3146,Outbound,2024-09-01,519.15
3147,Paid Search,2024-09-01,204.99
3148,Content,2024-09-01,120.13
3149,Outbound,2024-09-01,719.14
3150,Referral,2024-09-01,158.38
3151,Content,2024-09-01,232.95
3152,Referral,2024-09-01,59.0
3153,Paid Search,2024-09-01,269.43
3154,Outbound,2024-09-01,799.61
3155,Content,2024-09-01,262.49
3156,Partners,2024-09-01,398.27
3157,Content,2024-09-01,139.8
3158,Paid Search,2024-09-01,591.17
3159,Outbound,2024-09-01,540.24
3160,Paid Search,2024-09-01,273.48
3161,Partners,2024-09-01,177.02
3162,Content,2024-09-01,223.59
3163,Content,2024-09-01,116.26
3164,Referral,2024-09-01,79.21
3165,Paid Search,2024-09-01,345.08
3166,Referral,2024-09-01,92.33
3167,Partners,2024-09-01,224.17
3168,Paid Search,2024-09-01,323.65
3169,Partners,2024-09-01,475.22
3170,Outbound,2024-09-01,886.0
3171,Partners,2024-09-01,495.27
3172,Content,2024-09-01,149.21
3173,Referral,2024-09-01,103.5
3174,Referral,2024-09-01,125.03
3175,Referral,2024-09-01,158.85
3176,Outbound,2024-09-01,358.43
3177,Content,2024-09-01,190.79
3178,Partners,2024-09-01,202.57
3179,Partners,2024-09-01,316.93
3180,Paid Search,2024-09-01,260.62
3181,Content,2024-09-01,217.71
3182,Outbound,2024-09-01,784.49
3183,Outbound,2024-09-01,396.63
3184,Partners,2024-09-01,405.05
3185,Partners,2024-09-01,269.5
3186,Outbound,2024-09-01,516.19
3187,Content,2024-09-01,236.81
3188,Content,2024-09-01,299.34
3189,Partners,2024-09-01,203.34
3190,Content,2024-09-01,83.29
3191,Referral,2024-09-01,195.34
3192,Paid Search,2024-09-01,381.92
3193,Outbound,2024-09-01,396.88
3194,Referral,2024-09-01,103.01
3195,Paid Search,2024-09-01,508.78
3196,Referral,2024-09-01,196.77
3197,Content,2024-09-01,110.9
3198,Paid Search,2024-09-01,395.3
3199,Referral,2024-09-01,110.14
3200,Partners,2024-09-01,195.14
3201,Referral,2024-09-01,143.69
3202,Referral,2024-09-01,152.33
3203,Partners,2024-09-01,457.09
3204,Paid Search,2024-09-01,457.55
3205,Outbound,2024-09-01,636.48
3206,Outbound,2024-09-01,474.4
3207,Outbound,2024-09-01,812.3
3208,Outbound,2024-09-01,577.37
3209,Paid Search,2024-09-01,387.4
3210,Partners,2024-09-01,312.7
3211,Paid Search,2024-09-01,243.34
3212,Content,2024-09-01,123.88
3213,Referral,2024-09-01,101.36
3214,Partners,2024-09-01,395.8
3215,Content,2024-09-01,180.01
3216,Partners,2024-09-01,314.49
3217,Outbound,2024-09-01,318.79
3218,Partners,2024-09-01,171.84
3219,Referral,2024-09-01,196.78
3220,Outbound,2024-09-01,820.81
3221,Content,2024-09-01,219.85
3222,Paid Search,2024-09-01,309.56
3223,Paid Search,2024-09-01,484.88
3224,Content,2024-09-01,227.32
3225,Referral,2024-09-01,58.06
3226,Content,2024-09-01,245.7
3227,Outbound,2024-09-01,865.16
3228,Content,2024-09-01,231.54
3229,Outbound,2024-09-01,562.07
3230,Partners,2024-09-01,153.48
3231,Partners,2024-09-01,402.95
3232,Partners,2024-09-01,263.31
3233,Referral,2024-09-01,184.48
3234,Outbound,2024-09-01,489.84
3235,Content,2024-09-01,238.9
3236,Content,2024-09-01,268.6
3237,Content,2024-09-01,207.24
3238,Paid Search,2024-09-01,591.61
3239,Content,2024-09-01,250.36
3240,Partners,2024-09-01,271.83
3241,Outbound,2024-09-01,646.1
3242,Paid Search,2024-09-01,345.52
3243,Referral,2024-09-01,125.31
3244,Paid Search,2024-09-01,459.56
3245,Content,2024-09-01,157.38
3246,Partners,2024-09-01,490.92
3247,Referral,2024-09-01,76.37
3248,Content,2024-09-01,201.61
3249,Outbound,2024-09-01,528.94
3250,Content,2024-09-01,234.46
3251,Paid Search,2024-09-01,522.38
3252,Paid Search,2024-09-01,206.57
3253,Content,2024-09-01,244.99
3254,Partners,2024-09-01,184.9
3255,Content,2024-09-01,257.29
3256,Referral,2024-09-01,81.78
3257,Content,2024-09-01,105.19
3258,Content,2024-09-01,157.14
3259,Content,2024-09-01,260.49
3260,Content,2024-09-01,162.42
3261,Outbound,2024-09-01,460.57
3262,Referral,2024-09-01,185.4
3263,Content,2024-09-01,80.91
3264,Content,2024-09-01,85.77
3265,Referral,2024-09-01,127.84
3266,Partners,2024-09-01,209.64
3267,Partners,2024-09-01,234.64
3268,Content,2024-09-01,221.78
3269,Paid Search,2024-09-01,431.14
3270,Outbound,2024-09-01,534.25
3271,Outbound,2024-09-01,490.87
3272,Outbound,2024-09-01,359.75
3273,Outbound,2024-09-01,678.86
3274,Content,2024-09-01,218.01
3275,Referral,2024-09-01,73.86
3276,Referral,2024-09-01,63.99
3277,Content,2024-09-01,249.41
3278,Outbound,2024-09-01,724.55
3279,Paid Search,2024-09-01,210.12
3280,Outbound,2024-09-01,680.68
3281,Referral,2024-09-01,147.88
3282,Outbound,2024-09-01,621.25
3283,Outbound,2024-09-01,784.26
3284,Content,2024-09-01,225.04
3285,Referral,2024-09-01,71.57
3286,Paid Search,2024-09-01,431.74
3287,Paid Search,2024-09-01,570.88
3288,Paid Search,2024-09-01,312.99
3289,Outbound,2024-09-01,596.55
3290,Referral,2024-09-01,81.2
3291,Paid Search,2024-09-01,208.78
3292,Paid Search,2024-09-01,450.27
3293,Outbound,2024-09-01,525.15
3294,Referral,2024-09-01,117.63
3295,Outbound,2024-09-01,306.08
3296,Outbound,2024-09-01,678.73
3297,Paid Search,2024-09-01,337.12
3298,Referral,2024-09-01,142.1
3299,Partners,2024-09-01,332.61
3300,Referral,2024-09-01,78.93
3301,Paid Search,2024-09-01,407.2
3302,Outbound,2024-09-01,518.93
3303,Outbound,2024-09-01,383.14
3304,Paid Search,2024-09-01,575.94
3305,Referral,2024-09-01,79.89
3306,Paid Search,2024-09-01,420.6
3307,Referral,2024-09-01,171.35
3308,Content,2024-09-01,167.99
3309,Outbound,2024-09-01,418.73
3310,Referral,2024-09-01,65.43
3311,Partners,2024-09-01,427.93
3312,Content,2024-09-01,178.15
3313,Partners,2024-09-01,435.56
3314,Partners,2024-09-01,284.07
3315,Outbound,2024-09-01,524.38
3316,Paid Search,2024-09-01,555.78
3317,Partners,2024-09-01,293.43
3318,Partners,2024-09-01,375.78
3319,Partners,2024-09-01,160.48
3320,Outbound,2024-09-01,557.63
3321,Outbound,2024-09-01,343.58
3322,Referral,2024-09-01,166.93
3323,Paid Search,2024-09-01,475.32
3324,Referral,2024-09-01,135.12
3325,Referral,2024-09-01,134.25
3326,Content,2024-09-01,126.68
3327,Outbound,2024-09-01,466.83
3328,Partners,2024-09-01,432.6
3329,Paid Search,2024-09-01,458.51
3330,Content,2024-09-01,150.43
3331,Outbound,2024-09-01,596.36
3332,Paid Search,2024-09-01,368.49
3333,Paid Search,2024-09-01,440.57
3334,Partners,2024-09-01,351.74
3335,Referral,2024-09-01,167.5
3336,Partners,2024-09-01,469.08
3337,Referral,2024-09-01,195.03
3338,Paid Search,2024-09-01,567.21
3339,Paid Search,2024-09-01,206.51
3340,Content,2024-09-01,256.55
3341,Referral,2024-09-01,163.05
3342,Content,2024-09-01,250.41
3343,Content,2024-09-01,166.53
3344,Content,2024-09-01,221.04
3345,Paid Search,2024-09-01,575.08
3346,Paid Search,2024-09-01,219.13
3347,Paid Search,2024-09-01,597.42
3348,Content,2024-09-01,99.36
3349,Referral,2024-09-01,130.63
3350,Paid Search,2024-09-01,547.21
3351,Referral,2024-09-01,56.46
3352,Paid Search,2024-09-01,230.02
3353,Referral,2024-09-01,168.74
3354,Content,2024-09-01,117.47
3355,Outbound,2024-09-01,371.94
3356,Referral,2024-09-01,162.96
3357,Content,2024-09-01,227.01
3358,Partners,2024-09-01,352.26
3359,Content,2024-09-01,150.82
3360,Content,2024-09-01,138.04
3361,Referral,2024-09-01,102.95
3362,Outbound,2024-09-01,741.16
3363,Outbound,2024-09-01,345.09
3364,Content,2024-09-01,82.89
3365,Outbound,2024-09-01,531.04
3366,Content,2024-09-01,125.91
3367,Partners,2024-09-01,329.87
3368,Referral,2024-09-01,96.77
3369,Content,2024-09-01,266.52
3370,Paid Search,2024-09-01,287.51
3371,Referral,2024-09-01,117.86
3372,Partners,2024-09-01,423.01
3373,Outbound,2024-09-01,553.86
3374,Referral,2024-09-01,136.59
3375,Paid Search,2024-09-01,550.48
3376,Paid Search,2024-09-01,557.64
3377,Outbound,2024-09-01,585.74
3378,Partners,2024-09-01,242.95
3379,Partners,2024-09-01,301.02
3380,Outbound,2024-09-01,558.51
3381,Referral,2024-09-01,90.89
3382,Paid Search,2024-09-01,353.01
3383,Content,2024-09-01,121.68
3384,Outbound,2024-09-01,617.74
3385,Content,2024-09-01,104.02
3386,Paid Search,2024-09-01,583.59
3387,Outbound,2024-09-01,837.04
3388,Partners,2024-09-01,173.05
3389,Paid Search,2024-09-01,553.04
3390,Content,2024-09-01,102.29
3391,Referral,2024-09-01,75.65
3392,Outbound,2024-09-01,472.8
3393,Partners,2024-09-01,151.09
3394,Outbound,2024-09-01,720.28
3395,Content,2024-09-01,267.56
3396,Outbound,2024-09-01,708.87
3397,Outbound,2024-09-01,839.92
3398,Outbound,2024-09-01,699.62
3399,Content,2024-09-01,119.05
3400,Referral,2024-09-01,75.61
3401,Paid Search,2024-09-01,587.82
3402,Partners,2024-09-01,455.63
3403,Content,2024-09-01,260.16
3404,Partners,2024-09-01,251.73
3405,Outbound,2024-09-01,400.38
3406,Outbound,2024-09-01,360.0
3407,Referral,2024-09-01,160.22
3408,Partners,2024-09-01,320.27
3409,Referral,2024-09-01,174.16
3410,Referral,2024-09-01,183.71
3411,Partners,2024-09-01,244.48
3412,Partners,2024-09-01,157.25
3413,Content,2024-10-01,225.06
3414,Outbound,2024-10-01,318.54
3415,Partners,2024-10-01,490.65
3416,Referral,2024-10-01,63.39
3417,Content,2024-10-01,292.4
3418,Partners,2024-10-01,307.24
3419,Partners,2024-10-01,468.61
3420,Referral,2024-10-01,108.65
3421,Content,2024-10-01,140.77
3422,Outbound,2024-10-01,612.05
3423,Referral,2024-10-01,68.44
3424,Content,2024-10-01,254.36
3425,Referral,2024-10-01,195.42
3426,Content,2024-10-01,112.37
3427,Outbound,2024-10-01,473.87
3428,Partners,2024-10-01,256.28
3429,Referral,2024-10-01,94.21
3430,Content,2024-10-01,142.26
3431,Partners,2024-10-01,320.93
3432,Paid Search,2024-10-01,464.1
3433,Paid Search,2024-10-01,255.09
3434,Referral,2024-10-01,125.3
3435,Partners,2024-10-01,180.1
3436,Referral,2024-10-01,159.96
3437,Content,2024-10-01,97.76
3438,Outbound,2024-10-01,859.76
3439,Outbound,2024-10-01,682.23
3440,Content,2024-10-01,278.92
3441,Referral,2024-10-01,139.56
3442,Outbound,2024-10-01,707.35
3443,Referral,2024-10-01,70.88
3444,Outbound,2024-10-01,549.79
3445,Outbound,2024-10-01,351.36
3446,Partners,2024-10-01,311.4
3447,Outbound,2024-10-01,825.55
3448,Content,2024-10-01,195.85
3449,Referral,2024-10-01,152.77
3450,Referral,2024-10-01,114.15
3451,Content,2024-10-01,181.48
3452,Partners,2024-10-01,418.37
3453,Paid Search,2024-10-01,446.08
3454,Referral,2024-10-01,137.05
3455,Referral,2024-10-01,131.49
3456,Partners,2024-10-01,168.74
3457,Content,2024-10-01,227.42
3458,Content,2024-10-01,272.48
3459,Content,2024-10-01,98.63
3460,Referral,2024-10-01,147.48
3461,Referral,2024-10-01,173.29
3462,Partners,2024-10-01,265.96
3463,Paid Search,2024-10-01,433.85
3464,Partners,2024-10-01,168.56
3465,Outbound,2024-10-01,637.23
3466,Content,2024-10-01,276.91
3467,Outbound,2024-10-01,486.53
3468,Paid Search,2024-10-01,449.47
3469,Outbound,2024-10-01,300.02
3470,Partners,2024-10-01,331.94
3471,Outbound,2024-10-01,584.25
3472,Partners,2024-10-01,169.48
3473,Paid Search,2024-10-01,393.49
3474,Outbound,2024-10-01,805.03
3475,Partners,2024-10-01,364.47
3476,Content,2024-10-01,215.77
3477,Content,2024-10-01,84.76
3478,Outbound,2024-10-01,694.48
3479,Outbound,2024-10-01,719.78
3480,Outbound,2024-10-01,474.02
3481,Paid Search,2024-10-01,397.19
3482,Referral,2024-10-01,154.65
3483,Paid Search,2024-10-01,525.4
3484,Outbound,2024-10-01,574.25
3485,Partners,2024-10-01,353.19
3486,Paid Search,2024-10-01,557.29
3487,Partners,2024-10-01,467.84
3488,Referral,2024-10-01,120.19
3489,Content,2024-10-01,295.99
3490,Referral,2024-10-01,179.15
3491,Outbound,2024-10-01,723.73
3492,Content,2024-10-01,118.39
3493,Outbound,2024-10-01,731.53
3494,Referral,2024-10-01,178.8
3495,Outbound,2024-10-01,757.56
3496,Referral,2024-10-01,60.23
3497,Content,2024-10-01,183.79
3498,Outbound,2024-10-01,856.45
3499,Partners,2024-10-01,394.22
3500,Partners,2024-10-01,271.83
3501,Partners,2024-10-01,173.65
3502,Paid Search,2024-10-01,263.67
3503,Paid Search,2024-10-01,399.77
3504,Content,2024-10-01,130.94
3505,Outbound,2024-10-01,828.45
3506,Content,2024-10-01,172.41
3507,Paid Search,2024-10-01,300.19
3508,Paid Search,2024-10-01,229.15
3509,Referral,2024-10-01,176.1
3510,Outbound,2024-10-01,719.24
3511,Content,2024-10-01,220.23
3512,Partners,2024-10-01,238.37
3513,Content,2024-10-01,129.61
3514,Outbound,2024-10-01,617.12
3515,Outbound,2024-10-01,314.55
3516,Paid Search,2024-10-01,524.0
3517,Paid Search,2024-10-01,363.21
3518,Partners,2024-10-01,269.25
3519,Partners,2024-10-01,441.34
3520,Partners,2024-10-01,325.3
3521,Referral,2024-10-01,133.8
3522,Outbound,2024-10-01,563.33
3523,Content,2024-10-01,205.21
3524,Outbound,2024-10-01,478.94
3525,Paid Search,2024-10-01,220.59
3526,Partners,2024-10-01,228.41
3527,Referral,2024-10-01,87.71
3528,Referral,2024-10-01,180.72
3529,Referral,2024-10-01,136.3
3530,Partners,2024-10-01,325.02
3531,Content,2024-10-01,200.11
3532,Paid Search,2024-10-01,574.77
3533,Referral,2024-10-01,54.84
3534,Content,2024-10-01,153.6
3535,Paid Search,2024-10-01,418.83
3536,Referral,2024-10-01,149.5
3537,Paid Search,2024-10-01,229.16
