customer_id,signup_month,acquisition_channel,initial_plan_id
3613,2024-10-01,Referral,1
3614,2024-10-01,Referral,1
3615,2024-10-01,Referral,1
3616,2024-10-01,Partners,1
3617,2024-10-01,Referral,3
3618,2024-10-01,Paid Search,1
3619,2024-10-01,Referral,1
3620,2024-10-01,Partners,2
3621,2024-10-01,Outbound,1
3622,2024-10-01,Outbound,1
3623,2024-10-01,Paid Search,3
3624,2024-10-01,Outbound,1
3625,2024-10-01,Partners,2
3626,2024-10-01,Paid Search,2
3627,2024-10-01,Paid Search,2
3628,2024-10-01,Partners,1
3629,2024-10-01,Partners,1
3630,2024-10-01,Outbound,2
3631,2024-10-01,Outbound,1
3632,2024-10-01,Paid Search,2
3633,2024-10-01,Content,1
3634,2024-10-01,Partners,1
3635,2024-10-01,Content,2
3636,2024-10-01,Content,1
3637,2024-10-01,Outbound,3
3638,2024-10-01,Content,2
3639,2024-10-01,Partners,1
3640,2024-10-01,Referral,1
3641,2024-10-01,Partners,3
3642,2024-10-01,Outbound,2
3643,2024-10-01,Paid Search,1
3644,2024-10-01,Partners,2
3645,2024-10-01,Paid Search,1
3646,2024-10-01,Content,1
3647,2024-10-01,Paid Search,1
3648,2024-10-01,Content,3
3649,2024-10-01,Content,2
3650,2024-10-01,Referral,1
3651,2024-10-01,Referral,1
3652,2024-10-01,Paid Search,1
3653,2024-10-01,Content,3
3654,2024-10-01,Content,1
3655,2024-10-01,Outbound,2
3656,2024-10-01,Partners,3
3657,2024-10-01,Paid Search,1
3658,2024-10-01,Partners,1
3659,2024-10-01,Content,1
3660,2024-10-01,Partners,1
3661,2024-10-01,Outbound,1
3662,2024-10-01,Partners,1
3663,2024-10-01,Partners,2
3664,2024-10-01,Referral,1
3665,2024-10-01,Outbound,1
3666,2024-10-01,Outbound,1
3667,2024-10-01,Partners,1
3668,2024-10-01,Outbound,1
3669,2024-10-01,Content,1
3670,2024-10-01,Referral,3
3671,2024-10-01,Outbound,2
3672,2024-10-01,Outbound,1
3673,2024-10-01,Outbound,1
3674,2024-10-01,Partners,1
3675,2024-10-01,Content,2
3676,2024-10-01,Outbound,1
3677,2024-10-01,Content,2
3678,2024-10-01,Content,1
3679,2024-10-01,Paid Search,1
3680,2024-10-01,Referral,1
3681,2024-10-01,Referral,2
3682,2024-10-01,Referral,2
3683,2024-10-01,Outbound,2
3684,2024-10-01,Partners,1
3685,2024-10-01,Partners,2
3686,2024-10-01,Referral,2
3687,2024-10-01,Paid Search,3
3688,2024-10-01,Referral,1
3689,2024-10-01,Paid Search,3
3690,2024-10-01,Outbound,1
3691,2024-10-01,Outbound,2
3692,2024-10-01,Outbound,1
3693,2024-10-01,Content,1
3694,2024-10-01,Paid Search,3
3695,2024-10-01,Outbound,1
3696,2024-10-01,Partners,2
3697,2024-10-01,Paid Search,1
3698,2024-10-01,Content,2
3699,2024-10-01,Referral,1
3700,2024-10-01,Outbound,2
3701,2024-10-01,Referral,2
3702,2024-10-01,Content,1
3703,2024-10-01,Referral,1
3704,2024-10-01,Referral,1
3705,2024-10-01,Outbound,2
3706,2024-10-01,Content,3
3707,2024-10-01,Referral,2
3708,2024-10-01,Content,2
3709,2024-10-01,Partners,1
3710,2024-10-01,Referral,1
3711,2024-10-01,Content,1
3712,2024-10-01,Referral,2
3713,2024-10-01,Content,1
3714,2024-10-01,Paid Search,1
3715,2024-10-01,Referral,2
3716,2024-10-01,Content,1
3717,2024-10-01,Outbound,1
3718,2024-10-01,Paid Search,3
3719,2024-10-01,Referral,1
3720,2024-10-01,Paid Search,2
3721,2024-10-01,Referral,3
3722,2024-10-01,Partners,1
3723,2024-10-01,Outbound,1
3724,2024-10-01,Outbound,2
3725,2024-10-01,Outbound,1
3726,2024-10-01,Referral,1
3727,2024-10-01,Outbound,3
3728,2024-10-01,Paid Search,2
3729,2024-10-01,Partners,1
3730,2024-10-01,Outbound,1
3731,2024-10-01,Outbound,1
3732,2024-10-01,Content,2
3733,2024-10-01,Referral,2
3734,2024-10-01,Partners,2
3735,2024-10-01,Content,1
3736,2024-10-01,Partners,2
3737,2024-10-01,Partners,2
3738,2024-10-01,Partners,2
3739,2024-10-01,Content,1
3740,2024-10-01,Referral,1
3741,2024-10-01,Partners,1
3742,2024-10-01,Paid Search,1
3743,2024-10-01,Referral,1
3744,2024-10-01,Partners,1
3745,2024-10-01,Content,2
3746,2024-10-01,Partners,2
3747,2024-10-01,Partners,3
3748,2024-10-01,Outbound,1
3749,2024-10-01,Paid Search,2
3750,2024-10-01,Paid Search,1
3751,2024-10-01,Content,1
3752,2024-10-01,Content,2
3753,2024-10-01,Partners,2
3754,2024-10-01,Content,1
3755,2024-10-01,Referral,2
3756,2024-11-01,Partners,1
3757,2024-11-01,Referral,2
3758,2024-11-01,Content,1
3759,2024-11-01,Outbound,1
3760,2024-11-01,Partners,1
3761,2024-11-01,Paid Search,3
3762,2024-11-01,Paid Search,1
3763,2024-11-01,Outbound,1
3764,2024-11-01,Outbound,1
3765,2024-11-01,Paid Search,2
3766,2024-11-01,Partners,1
3767,2024-11-01,Partners,1
3768,2024-11-01,Paid Search,1
3769,2024-11-01,Referral,1
3770,2024-11-01,Referral,1
3771,2024-11-01,Referral,1
3772,2024-11-01,Partners,3
3773,2024-11-01,Partners,1
3774,2024-11-01,Referral,3
3775,2024-11-01,Outbound,1
3776,2024-11-01,Content,1
3777,2024-11-01,Outbound,1
3778,2024-11-01,Paid Search,1
3779,2024-11-01,Paid Search,1
3780,2024-11-01,Paid Search,2
3781,2024-11-01,Paid Search,1
3782,2024-11-01,Outbound,1
3783,2024-11-01,Outbound,1
3784,2024-11-01,Content,1
3785,2024-11-01,Partners,2
3786,2024-11-01,Partners,1
3787,2024-11-01,Paid Search,1
3788,2024-11-01,Outbound,1
3789,2024-11-01,Paid Search,1
3790,2024-11-01,Content,1
3791,2024-11-01,Partners,2
3792,2024-11-01,Partners,2
3793,2024-11-01,Outbound,1
3794,2024-11-01,Outbound,1
3795,2024-11-01,Outbound,1
3796,2024-11-01,Paid Search,1
3797,2024-11-01,Paid Search,1
3798,2024-11-01,Content,2
3799,2024-11-01,Partners,2
3800,2024-11-01,Content,1
3801,2024-11-01,Content,1
3802,2024-11-01,Referral,1
3803,2024-11-01,Outbound,3
3804,2024-11-01,Referral,2
3805,2024-11-01,Partners,1
3806,2024-11-01,Referral,2
3807,2024-11-01,Content,2
3808,2024-11-01,Referral,2
3809,2024-11-01,Referral,2
3810,2024-11-01,Partners,2
3811,2024-11-01,Outbound,1
3812,2024-11-01,Paid Search,1
3813,2024-11-01,Outbound,1
3814,2024-11-01,Paid Search,3
3815,2024-11-01,Partners,3
3816,2024-11-01,Paid Search,2
3817,2024-11-01,Content,1
3818,2024-11-01,Referral,1
3819,2024-11-01,Partners,2
3820,2024-11-01,Content,3
3821,2024-11-01,Content,1
3822,2024-11-01,Partners,2
3823,2024-11-01,Paid Search,2
3824,2024-11-01,Outbound,2
3825,2024-11-01,Content,2
3826,2024-11-01,Content,2
3827,2024-11-01,Paid Search,2
3828,2024-11-01,Outbound,2
3829,2024-11-01,Referral,2
3830,2024-11-01,Referral,2
3831,2024-11-01,Partners,2
3832,2024-11-01,Paid Search,3
3833,2024-11-01,Paid Search,1
3834,2024-11-01,Partners,1
3835,2024-11-01,Outbound,1
3836,2024-11-01,Outbound,2
3837,2024-11-01,Paid Search,1
3838,2024-11-01,Paid Search,1
3839,2024-11-01,Paid Search,1
3840,2024-11-01,Paid Search,3
3841,2024-11-01,Paid Search,1
3842,2024-11-01,Paid Search,2
3843,2024-11-01,Outbound,2
3844,2024-11-01,Outbound,1
3845,2024-11-01,Outbound,2
3846,2024-11-01,Referral,1
3847,2024-11-01,Outbound,1
3848,2024-11-01,Content,1
3849,2024-11-01,Outbound,1
3850,2024-11-01,Content,1
3851,2024-11-01,Partners,1
3852,2024-11-01,Partners,1
3853,2024-11-01,Outbound,1
3854,2024-11-01,Content,1
3855,2024-11-01,Content,1
3856,2024-11-01,Referral,1
3857,2024-11-01,Partners,1
3858,2024-11-01,Referral,1
3859,2024-11-01,Referral,1
3860,2024-11-01,Paid Search,1
3861,2024-11-01,Content,1
3862,2024-11-01,Referral,1
3863,2024-11-01,Paid Search,1
3864,2024-11-01,Referral,2
3865,2024-11-01,Content,1
3866,2024-11-01,Paid Search,1
3867,2024-11-01,Outbound,1
3868,2024-11-01,Paid Search,1
3869,2024-11-01,Partners,1
3870,2024-11-01,Content,1
3871,2024-11-01,Referral,2
3872,2024-11-01,Content,1
3873,2024-11-01,Outbound,2
3874,2024-11-01,Partners,1
3875,2024-11-01,Referral,3
3876,2024-11-01,Paid Search,1
3877,2024-11-01,Referral,2
3878,2024-11-01,Partners,1
3879,2024-11-01,Outbound,1
3880,2024-11-01,Paid Search,3
3881,2024-11-01,Outbound,2
3882,2024-11-01,Outbound,1
3883,2024-11-01,Outbound,2
3884,2024-11-01,Paid Search,1
3885,2024-11-01,Content,1
3886,2024-11-01,Partners,2
3887,2024-11-01,Content,1
3888,2024-11-01,Partners,2
3889,2024-11-01,Content,2
3890,2024-11-01,Outbound,2
3891,2024-11-01,Outbound,1
3892,2024-11-01,Content,2
3893,2024-11-01,Content,1
3894,2024-11-01,Referral,1
3895,2024-11-01,Partners,1
3896,2024-11-01,Outbound,2
3897,2024-11-01,Referral,1
3898,2024-11-01,Partners,2
3899,2024-11-01,Outbound,1
3900,2024-11-01,Outbound,1
3901,2024-11-01,Content,2
3902,2024-11-01,Referral,1
3903,2024-11-01,Content,1
3904,2024-11-01,Content,1
3905,2024-11-01,Partners,2
3906,2024-11-01,Paid Search,1
3907,2024-11-01,Content,2
3908,2024-11-01,Referral,1
3909,2024-11-01,Content,1
3910,2024-11-01,Content,1
3911,2024-11-01,Content,1
3912,2024-11-01,Partners,2
3913,2024-11-01,Partners,1
3914,2024-11-01,Referral,2
3915,2024-11-01,Paid Search,2
3916,2024-11-01,Partners,2
3917,2024-11-01,Paid Search,1
3918,2024-11-01,Partners,1
3919,2024-11-01,Partners,2
3920,2024-11-01,Paid Search,1
3921,2024-11-01,Content,1
3922,2024-11-01,Partners,2
3923,2024-11-01,Referral,2
3924,2024-11-01,Paid Search,1
3925,2024-11-01,Referral,1
3926,2024-11-01,Referral,2
3927,2024-11-01,Referral,2
3928,2024-11-01,Content,1
3929,2024-11-01,Paid Search,1
3930,2024-11-01,Content,1
3931,2024-11-01,Content,2
3932,2024-11-01,Partners,1
3933,2024-11-01,Referral,1
3934,2024-11-01,Paid Search,1
3935,2024-11-01,Paid Search,1
3936,2024-11-01,Referral,1
3937,2024-11-01,Referral,2
3938,2024-11-01,Paid Search,2
3939,2024-11-01,Paid Search,2
3940,2024-11-01,Referral,2
3941,2024-11-01,Outbound,2
3942,2024-11-01,Partners,1
3943,2024-11-01,Content,1
3944,2024-11-01,Outbound,1
3945,2024-11-01,Partners,1
3946,2024-11-01,Referral,1
3947,2024-11-01,Paid Search,2
3948,2024-11-01,Referral,1
3949,2024-11-01,Referral,1
3950,2024-11-01,Referral,1
3951,2024-11-01,Partners,2
3952,2024-11-01,Partners,1
3953,2024-11-01,Partners,1
3954,2024-11-01,Referral,2
3955,2024-11-01,Content,1
3956,2024-11-01,Content,1
3957,2024-11-01,Partners,3
3958,2024-11-01,Partners,3
3959,2024-11-01,Partners,1
3960,2024-11-01,Referral,1
3961,2024-11-01,Outbound,2
3962,2024-11-01,Referral,1
3963,2024-11-01,Paid Search,2
3964,2024-11-01,Content,3
3965,2024-11-01,Partners,1
3966,2024-11-01,Paid Search,1
3967,2024-11-01,Paid Search,1
3968,2024-11-01,Outbound,2
3969,2024-11-01,Content,1
3970,2024-11-01,Outbound,1
3971,2024-11-01,Referral,2
3972,2024-11-01,Referral,1
3973,2024-11-01,Outbound,2
3974,2024-11-01,Content,1
3975,2024-11-01,Outbound,3
3976,2024-11-01,Referral,1
3977,2024-11-01,Content,2
3978,2024-11-01,Paid Search,1
3979,2024-11-01,Content,1
3980,2024-11-01,Partners,1
3981,2024-11-01,Partners,3
3982,2024-11-01,Content,3
3983,2024-11-01,Outbound,1
3984,2024-11-01,Paid Search,3
3985,2024-11-01,Partners,2
3986,2024-11-01,Partners,1
3987,2024-11-01,Outbound,1
3988,2024-11-01,Outbound,1
3989,2024-11-01,Outbound,1
3990,2024-11-01,Paid Search,1
3991,2024-11-01,Outbound,2
3992,2024-11-01,Outbound,2
3993,2024-11-01,Partners,2
3994,2024-11-01,Referral,2
3995,2024-11-01,Outbound,1
3996,2024-11-01,Paid Search,2
3997,2024-11-01,Content,2
3998,2024-11-01,Content,1
3999,2024-11-01,Referral,2
4000,2024-11-01,Partners,2
4001,2024-11-01,Paid Search,1
4002,2024-11-01,Paid Search,1
4003,2024-11-01,Paid Search,1
4004,2024-11-01,Partners,2
4005,2024-11-01,Paid Search,1
4006,2024-11-01,Partners,2
4007,2024-11-01,Outbound,1
4008,2024-11-01,Outbound,3
4009,2024-11-01,Outbound,1
4010,2024-11-01,Paid Search,1
4011,2024-11-01,Outbound,2
4012,2024-11-01,Content,1
4013,2024-11-01,Referral,1
4014,2024-11-01,Outbound,1
4015,2024-11-01,Outbound,2
4016,2024-11-01,Referral,1
4017,2024-11-01,Partners,2
4018,2024-11-01,Content,2
4019,2024-11-01,Outbound,1
4020,2024-11-01,Content,1
4021,2024-11-01,Outbound,1
4022,2024-11-01,Paid Search,1
4023,2024-11-01,Partners,1
4024,2024-11-01,Outbound,3
4025,2024-11-01,Partners,2
4026,2024-11-01,Referral,1
4027,2024-11-01,Outbound,2
4028,2024-11-01,Content,2
4029,2024-11-01,Paid Search,1
4030,2024-11-01,Outbound,1
4031,2024-11-01,Paid Search,2
4032,2024-11-01,Content,1
4033,2024-11-01,Paid Search,2
4034,2024-11-01,Partners,2
4035,2024-11-01,Referral,2
4036,2024-11-01,Paid Search,3
4037,2024-11-01,Referral,1
4038,2024-11-01,Partners,2
4039,2024-11-01,Paid Search,1
4040,2024-11-01,Outbound,1
4041,2024-11-01,Outbound,1
4042,2024-11-01,Outbound,1
4043,2024-11-01,Partners,1
4044,2024-11-01,Paid Search,3
4045,2024-11-01,Referral,1
4046,2024-11-01,Partners,2
4047,2024-11-01,Paid Search,1
4048,2024-11-01,Referral,2
4049,2024-11-01,Content,1
4050,2024-11-01,Outbound,1
4051,2024-11-01,Partners,1
4052,2024-11-01,Partners,1
4053,2024-11-01,Content,2
4054,2024-11-01,Partners,2
4055,2024-11-01,Referral,2
4056,2024-11-01,Content,2
4057,2024-11-01,Content,1
4058,2024-11-01,Referral,1
4059,2024-11-01,Referral,1
4060,2024-11-01,Referral,2
4061,2024-11-01,Outbound,1
4062,2024-11-01,Partners,1
4063,2024-11-01,Paid Search,2
4064,2024-11-01,Paid Search,3
4065,2024-11-01,Partners,2
4066,2024-11-01,Paid Search,2
4067,2024-11-01,Partners,1
4068,2024-11-01,Content,1
4069,2024-11-01,Partners,1
4070,2024-11-01,Referral,1
4071,2024-11-01,Outbound,2
4072,2024-11-01,Outbound,1
4073,2024-11-01,Content,2
4074,2024-11-01,Referral,1
4075,2024-11-01,Referral,1
4076,2024-11-01,Referral,2
4077,2024-11-01,Referral,1
4078,2024-11-01,Content,1
4079,2024-11-01,Paid Search,3
4080,2024-11-01,Outbound,3
4081,2024-11-01,Paid Search,2
4082,2024-11-01,Referral,1
4083,2024-11-01,Referral,1
4084,2024-11-01,Partners,1
4085,2024-11-01,Outbound,2
4086,2024-11-01,Referral,1
4087,2024-11-01,Referral,2
4088,2024-11-01,Partners,1
4089,2024-11-01,Paid Search,2
4090,2024-12-01,Content,1
4091,2024-12-01,Partners,1
4092,2024-12-01,Referral,1
4093,2024-12-01,Referral,1
4094,2024-12-01,Paid Search,1
4095,2024-12-01,Content,2
4096,2024-12-01,Partners,1
4097,2024-12-01,Paid Search,1
4098,2024-12-01,Partners,2
4099,2024-12-01,Partners,2
4100,2024-12-01,Outbound,2
4101,2024-12-01,Referral,3
4102,2024-12-01,Content,2
4103,2024-12-01,Referral,1
4104,2024-12-01,Referral,1
4105,2024-12-01,Referral,1
4106,2024-12-01,Paid Search,1
4107,2024-12-01,Content,1
4108,2024-12-01,Paid Search,2
4109,2024-12-01,Partners,1
4110,2024-12-01,Paid Search,3
4111,2024-12-01,Referral,2
4112,2024-12-01,Partners,1
4113,2024-12-01,Paid Search,1
4114,2024-12-01,Paid Search,1
4115,2024-12-01,Paid Search,1
4116,2024-12-01,Outbound,2
4117,2024-12-01,Content,2
4118,2024-12-01,Outbound,2
4119,2024-12-01,Partners,1
4120,2024-12-01,Content,2
4121,2024-12-01,Referral,1
4122,2024-12-01,Paid Search,1
4123,2024-12-01,Outbound,1
4124,2024-12-01,Referral,1
4125,2024-12-01,Outbound,2
4126,2024-12-01,Referral,2
4127,2024-12-01,Partners,1
4128,2024-12-01,Outbound,1
4129,2024-12-01,Partners,2
4130,2024-12-01,Outbound,1
4131,2024-12-01,Referral,2
4132,2024-12-01,Outbound,1
4133,2024-12-01,Referral,1
4134,2024-12-01,Referral,1
4135,2024-12-01,Content,1
4136,2024-12-01,Paid Search,1
4137,2024-12-01,Outbound,1
4138,2024-12-01,Content,1
4139,2024-12-01,Partners,2
4140,2024-12-01,Outbound,1
4141,2024-12-01,Partners,1
4142,2024-12-01,Paid Search,3
4143,2024-12-01,Referral,2
4144,2024-12-01,Outbound,1
4145,2024-12-01,Partners,1
4146,2024-12-01,Paid Search,3
4147,2024-12-01,Content,2
4148,2024-12-01,Paid Search,1
4149,2024-12-01,Paid Search,1
4150,2024-12-01,Referral,1
4151,2024-12-01,Content,2
4152,2024-12-01,Referral,2
4153,2024-12-01,Paid Search,1
4154,2024-12-01,Partners,1
4155,2024-12-01,Outbound,2
4156,2024-12-01,Paid Search,1
4157,2024-12-01,Referral,1
4158,2024-12-01,Outbound,1
4159,2024-12-01,Partners,3
4160,2024-12-01,Outbound,1
4161,2024-12-01,Outbound,1
4162,2024-12-01,Content,2
4163,2024-12-01,Referral,2
4164,2024-12-01,Paid Search,1
4165,2024-12-01,Paid Search,2
4166,2024-12-01,Content,1
4167,2024-12-01,Partners,2
4168,2024-12-01,Paid Search,1
4169,2024-12-01,Paid Search,1
4170,2024-12-01,Content,1
4171,2024-12-01,Partners,1
4172,2024-12-01,Paid Search,1
4173,2024-12-01,Referral,1
4174,2024-12-01,Referral,3
4175,2024-12-01,Paid Search,1
4176,2024-12-01,Partners,1
4177,2024-12-01,Outbound,2
4178,2024-12-01,Paid Search,2
4179,2024-12-01,Referral,2
4180,2024-12-01,Outbound,1
4181,2024-12-01,Referral,1
4182,2024-12-01,Partners,1
4183,2024-12-01,Referral,2
4184,2024-12-01,Content,1
4185,2024-12-01,Paid Search,2
4186,2024-12-01,Paid Search,2
4187,2024-12-01,Paid Search,1
4188,2024-12-01,Outbound,1
4189,2024-12-01,Partners,1
4190,2024-12-01,Outbound,2
4191,2024-12-01,Partners,1
4192,2024-12-01,Content,2
4193,2024-12-01,Paid Search,2
4194,2024-12-01,Partners,3
4195,2024-12-01,Outbound,1
4196,2024-12-01,Content,2
4197,2024-12-01,Paid Search,2
4198,2024-12-01,Partners,1
4199,2024-12-01,Content,2
4200,2024-12-01,Outbound,1
4201,2024-12-01,Paid Search,1
4202,2024-12-01,Outbound,2
4203,2024-12-01,Content,1
4204,2024-12-01,Partners,1
4205,2024-12-01,Partners,1
4206,2024-12-01,Outbound,2
4207,2024-12-01,Referral,1
4208,2024-12-01,Partners,2
4209,2024-12-01,Partners,1
4210,2024-12-01,Partners,1
4211,2024-12-01,Outbound,2
4212,2024-12-01,Outbound,2
4213,2024-12-01,Outbound,1
4214,2024-12-01,Content,2
4215,2024-12-01,Content,1
4216,2024-12-01,Content,2
4217,2024-12-01,Outbound,2
4218,2024-12-01,Paid Search,1
4219,2024-12-01,Referral,1
4220,2024-12-01,Partners,3
4221,2024-12-01,Content,1
4222,2024-12-01,Outbound,2
4223,2024-12-01,Outbound,1
4224,2024-12-01,Content,1
4225,2024-12-01,Referral,1
4226,2024-12-01,Referral,1
4227,2024-12-01,Partners,3
4228,2024-12-01,Content,1
4229,2024-12-01,Referral,1
4230,2024-12-01,Referral,1
4231,2024-12-01,Partners,1
4232,2024-12-01,Referral,2
4233,2024-12-01,Partners,1
4234,2024-12-01,Referral,2
4235,2024-12-01,Paid Search,1
4236,2024-12-01,Paid Search,2
4237,2024-12-01,Outbound,2
4238,2024-12-01,Content,2
4239,2024-12-01,Paid Search,1
4240,2024-12-01,Partners,2
4241,2024-12-01,Content,2
4242,2024-12-01,Content,1
4243,2024-12-01,Referral,2
4244,2024-12-01,Referral,2
4245,2024-12-01,Referral,3
4246,2024-12-01,Paid Search,2
4247,2024-12-01,Partners,1
4248,2024-12-01,Referral,1
4249,2024-12-01,Content,1
4250,2024-12-01,Content,2
4251,2024-12-01,Content,1
4252,2024-12-01,Paid Search,1
4253,2024-12-01,Outbound,1
4254,2024-12-01,Partners,1
4255,2024-12-01,Paid Search,1
4256,2024-12-01,Content,1
4257,2024-12-01,Content,2
4258,2024-12-01,Content,2
4259,2024-12-01,Partners,1
4260,2024-12-01,Referral,1
4261,2024-12-01,Paid Search,2
4262,2024-12-01,Referral,1
4263,2024-12-01,Referral,3
4264,2024-12-01,Content,2
4265,2024-12-01,Referral,2
4266,2024-12-01,Partners,2
4267,2024-12-01,Referral,2
4268,2024-12-01,Outbound,2
4269,2024-12-01,Referral,1
4270,2024-12-01,Outbound,1
4271,2024-12-01,Paid Search,2
4272,2024-12-01,Content,2
4273,2024-12-01,Outbound,1
4274,2024-12-01,Referral,1
4275,2024-12-01,Referral,2
4276,2024-12-01,Referral,1
4277,2024-12-01,Referral,3
4278,2024-12-01,Partners,1
4279,2024-12-01,Outbound,1
4280,2024-12-01,Outbound,1
4281,2024-12-01,Content,2
4282,2024-12-01,Referral,1
4283,2024-12-01,Content,1
4284,2024-12-01,Referral,2
4285,2024-12-01,Referral,3
4286,2024-12-01,Paid Search,1
4287,2024-12-01,Referral,1
4288,2024-12-01,Outbound,1
4289,2024-12-01,Outbound,1
4290,2024-12-01,Paid Search,2
4291,2024-12-01,Content,1
4292,2024-12-01,Partners,1
4293,2024-12-01,Partners,1
4294,2024-12-01,Content,2
4295,2024-12-01,Referral,2
4296,2024-12-01,Referral,1
4297,2024-12-01,Outbound,1
4298,2024-12-01,Outbound,1
4299,2024-12-01,Outbound,2
4300,2024-12-01,Paid Search,3
4301,2024-12-01,Partners,2
4302,2024-12-01,Paid Search,2
4303,2024-12-01,Referral,2
4304,2024-12-01,Partners,2
4305,2024-12-01,Referral,1
4306,2024-12-01,Partners,1
4307,2024-12-01,Paid Search,3
4308,2024-12-01,Partners,1
4309,2024-12-01,Referral,1
4310,2024-12-01,Paid Search,2
4311,2024-12-01,Referral,1
4312,2024-12-01,Paid Search,2
4313,2024-12-01,Outbound,3
4314,2024-12-01,Content,1
4315,2024-12-01,Referral,1
4316,2024-12-01,Partners,3
4317,2024-12-01,Partners,3
4318,2024-12-01,Paid Search,3
4319,2024-12-01,Referral,1
4320,2024-12-01,Paid Search,2
4321,2024-12-01,Outbound,2
4322,2024-12-01,Partners,2
4323,2024-12-01,Outbound,1
4324,2024-12-01,Paid Search,1
4325,2024-12-01,Content,1
4326,2024-12-01,Content,2
4327,2024-12-01,Content,1
4328,2024-12-01,Paid Search,1
4329,2024-12-01,Content,2
4330,2024-12-01,Outbound,1
4331,2024-12-01,Referral,3
4332,2024-12-01,Referral,1
4333,2024-12-01,Referral,1
4334,2024-12-01,Partners,1
4335,2024-12-01,Outbound,1
4336,2024-12-01,Paid Search,1
4337,2024-12-01,Paid Search,2
4338,2024-12-01,Referral,2
4339,2024-12-01,Outbound,2
4340,2024-12-01,Partners,1
4341,2024-12-01,Outbound,1
4342,2024-12-01,Content,2
4343,2024-12-01,Outbound,1
4344,2024-12-01,Content,1
4345,2024-12-01,Partners,2
4346,2024-12-01,Paid Search,2
4347,2024-12-01,Referral,1
4348,2024-12-01,Partners,1
4349,2024-12-01,Content,1
4350,2024-12-01,Partners,3
4351,2024-12-01,Partners,2
4352,2024-12-01,Paid Search,2
4353,2024-12-01,Outbound,1
4354,2024-12-01,Content,1
4355,2024-12-01,Referral,1
4356,2024-12-01,Content,2
4357,2024-12-01,Partners,1
4358,2024-12-01,Referral,3
4359,2024-12-01,Partners,1
4360,2024-12-01,Outbound,1
4361,2024-12-01,Outbound,1
4362,2024-12-01,Content,1
4363,2024-12-01,Paid Search,1
4364,2024-12-01,Content,2
4365,2024-12-01,Referral,2
4366,2024-12-01,Partners,2
4367,2024-12-01,Paid Search,1
4368,2024-12-01,Partners,1
4369,2024-12-01,Paid Search,1
4370,2024-12-01,Referral,1
4371,2024-12-01,Partners,1
4372,2024-12-01,Content,2
4373,2024-12-01,Outbound,1
4374,2024-12-01,Paid Search,3
4375,2024-12-01,Outbound,2
4376,2024-12-01,Paid Search,2
4377,2024-12-01,Partners,2
4378,2024-12-01,Content,1
4379,2024-12-01,Referral,1
4380,2024-12-01,Referral,3
4381,2024-12-01,Outbound,1
4382,2024-12-01,Paid Search,1
4383,2024-12-01,Partners,2
4384,2024-12-01,Content,2
4385,2024-12-01,Referral,1
4386,2024-12-01,Referral,1
4387,2024-12-01,Content,1
4388,2024-12-01,Outbound,2
4389,2024-12-01,Partners,1
4390,2024-12-01,Paid Search,2
4391,2024-12-01,Outbound,1
4392,2024-12-01,Outbound,3
4393,2024-12-01,Outbound,1
4394,2024-12-01,Referral,3
4395,2024-12-01,Content,1
4396,2024-12-01,Partners,1
4397,2024-12-01,Content,2
4398,2024-12-01,Paid Search,1
4399,2024-12-01,Outbound,1
4400,2024-12-01,Content,1
4401,2024-12-01,Content,1
4402,2024-12-01,Paid Search,1
4403,2024-12-01,Content,2
4404,2024-12-01,Paid Search,2
